RSSI,PDR,Scenario
-62.09,0.155347017,3
-62.09,0.155347017,3
-62.09,0.155347017,3
-62.1,0.155347017,3
-62.1,0.155347017,3
-62.1,0.155347017,3
-62.1,0.153969659,3
-62.11,0.153969659,3
-62.11,0.153969659,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.12,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.13,0.151236375,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.11,0.151236375,3
-62.12,0.15259944,3
-62.12,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.11,0.15259944,3
-62.12,0.15259944,3
-62.12,0.15259944,3
-62.12,0.15259944,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.13,0.151236375,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.14,0.14988048,3
-62.14,0.14988048,3
-62.14,0.148531767,3
-62.14,0.148531767,3
-62.15,0.148531767,3
-62.14,0.148531767,3
-62.15,0.148531767,3
-62.15,0.148531767,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.16,0.147190251,3
-62.16,0.147190251,3
-62.16,0.145855944,3
-62.16,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.16,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.147190251,3
-62.15,0.148531767,3
-62.15,0.147190251,3
-62.14,0.148531767,3
-62.14,0.148531767,3
-62.14,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.13,0.14988048,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.15259944,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.12,0.151236375,3
-62.11,0.15259944,3
-62.1,0.15259944,3
-62.1,0.153969659,3
-62.09,0.155347017,3
-62.08,0.1567315,3
-62.08,0.1567315,3
-62.07,0.15812309,3
-62.07,0.15812309,3
-62.07,0.15812309,3
-62.07,0.159521772,3
-62.06,0.159521772,3
-62.07,0.159521772,3
-62.06,0.159521772,3
-62.06,0.159521772,3
-62.06,0.159521772,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.162340342,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.05,0.160927529,3
-62.06,0.160927529,3
-62.06,0.160927529,3
-62.07,0.159521772,3
-62.07,0.159521772,3
-62.07,0.15812309,3
-62.07,0.159521772,3
-62.06,0.159521772,3
-62.06,0.159521772,3
-62.06,0.159521772,3
-62.06,0.159521772,3
-62.07,0.159521772,3
-62.08,0.15812309,3
-62.08,0.15812309,3
-62.09,0.1567315,3
-62.1,0.155347017,3
-62.1,0.153969659,3
-62.09,0.153969659,3
-62.08,0.155347017,3
-62.07,0.1567315,3
-62.04,0.159521772,3
-62.01,0.162340342,3
-61.99,0.166620939,3
-61.96,0.170964365,3
-61.92,0.173894614,3
-61.88,0.179837431,3
-61.86,0.185888746,3
-61.84,0.188954585,3
-61.84,0.192046928,3
-61.83,0.193602969,3
-61.83,0.193602969,3
-61.84,0.193602969,3
-61.85,0.192046928,3
-61.87,0.190497457,3
-61.88,0.187418339,3
-61.89,0.185888746,3
-61.9,0.184365833,3
-61.9,0.184365833,3
-61.91,0.182849625,3
-61.92,0.18134015,3
-61.93,0.179837431,3
-61.94,0.178341495,3
-61.94,0.178341495,3
-61.94,0.176852364,3
-61.94,0.176852364,3
-61.94,0.176852364,3
-61.95,0.176852364,3
-61.95,0.176852364,3
-61.96,0.175370062,3
-61.96,0.175370062,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.96,0.175370062,3
-61.96,0.175370062,3
-61.96,0.175370062,3
-61.96,0.175370062,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.96,0.173894614,3
-61.97,0.173894614,3
-61.99,0.172426041,3
-62.02,0.170964365,3
-62.05,0.166620939,3
-62.1,0.160927529,3
-62.15,0.155347017,3
-62.22,0.147190251,3
-62.29,0.139292963,3
-62.37,3.6100000000000003e-103,3
-62.44,0.11951812,3
-62.49,1.4700000000000002e-103,3
-62.54,7.86e-104,3
-62.58,6.01e-104,3
-62.61,6.01e-104,3
-62.64,7.86e-104,3
-62.65,1.12e-103,3
-62.65,1.6100000000000001e-103,3
-62.65,2.31e-103,3
-62.65,3.02e-103,3
-62.65,4.3300000000000003e-103,3
-62.65,5.18e-103,3
-62.65,6.2e-103,3
-62.65,7.430000000000001e-103,3
-62.65,8.130000000000001e-103,3
-62.65,9.74e-103,3
-62.66,1.17e-102,3
-62.65,1.4e-102,3
-62.65,1.67e-102,3
-62.66,1.83e-102,3
-62.66,2.2e-102,3
-62.66,2.63e-102,3
-62.66,3.15e-102,3
-62.66,3.78e-102,3
-62.66,4.53e-102,3
-62.67,0.088465463,3
-62.67,0.088465463,3
-62.67,7.81e-102,3
-62.67,0.088465463,3
-62.67,0.088465463,3
-62.67,1.2299999999999999e-101,3
-62.67,0.088465463,3
-62.66,1.77e-101,3
-62.66,2.55e-101,3
-62.66,3.67e-101,3
-62.66,5.28e-101,3
-62.66,0.089434278,3
-62.66,0.090410294,3
-62.67,1.32e-100,3
-62.66,0.092383981,3
-62.67,0.093381674,3
-62.66,3.29e-100,3
-62.67,0.095398812,3
-62.67,5.72e-100,3
-62.67,9.93e-100,3
-62.67,1.57e-99,3
-62.66,0.098479048,3
-62.66,0.09952037,3
-62.64,3.96e-99,3
-62.63,0.103758749,3
-62.62,9.1e-99,3
-62.61,2.52e-98,3
-62.6,7.7e-98,3
-62.6,2.15e-97,3
-62.59,6.01e-97,3
-62.58,9.6e-97,3
-62.58,1.53e-96,3
-62.57,2.23e-96,3
-62.57,3.57e-96,3
-62.56,5.21e-96,3
-62.55,6.91e-96,3
-62.54,0.170964365,3
-62.51,0.173894614,3
-62.49,1.9499999999999998e-95,3
-62.46,0.179837431,3
-62.42,4.57e-95,3
-62.38,9.74e-95,3
-62.33,1.57e-94,3
-62.29,3.68e-94,3
-62.25,5.39e-94,3
-62.21,7.889999999999999e-94,3
-62.17,1.15e-93,3
-62.14,1.8599999999999999e-93,3
-62.11,2.73e-93,3
-62.08,4e-93,3
-62.05,0.237984015,3
-62.03,0.246672699,3
-62.01,2.04e-92,3
-61.98,0.268064776,3
-61.96,1.05e-91,3
-61.94,7.21e-91,3
-61.92,2.09e-90,3
-61.89,6.089999999999999e-90,3
-61.85,1.96e-89,3
-61.84,6.3e-89,3
-61.83,1.68e-88,3
-61.82,5.43e-88,3
-61.79,0.462898282,3
-61.77,0.487246631,3
-61.74,3.07e-86,3
-61.71,0.555064695,3
-61.69,1.47e-84,3
-61.66,1.08e-83,3
-61.63,7.18e-83,3
-61.6,5.33e-82,3
-61.56,3.26e-81,3
-61.52,2e-80,3
-61.46,1.5100000000000002e-79,3
-61.39,0.798242802,3
-61.31,0.818907379,3
-61.23,2.68e-77,3
-61.13,0.852581908,3
-61.03,5.72e-76,3
-60.94,2.4e-75,3
-60.82,9.08e-75,3
-60.72,4.2299999999999995e-74,3
-60.62,1.45e-73,3
-60.52,4.5e-73,3
-60.4,1.2600000000000002e-72,3
-60.28,0.927258933,3
-60.13,0.930637372,3
-59.95,8.91e-72,3
-59.75,0.93493936,3
-59.56,2.0300000000000002e-71,3
-59.37,2.5e-71,3
-59.18,2.26e-71,3
-59.01,2.5e-71,3
-58.83,0.937513933,3
-58.63,0.937513933,3
-58.46,2.26e-71,3
-58.29,0.93493936,3
-58.13,9.88e-72,3
-57.98,2.59e-72,3
-57.84,6.12e-73,3
-57.7,0.912367129,3
-57.57,0.908281829,3
-57.43,1.1800000000000001e-73,3
-57.31,0.898904282,3
-57.2,2.8e-74,3
-57.11,7.39e-75,3
-57.03,4e-75,3
-56.97,0.873459954,3
-56.92,0.869843816,3
-56.88,1.44e-75,3
-56.84,0.863324984,3
-56.82,8.61e-76,3
-56.82,7.78e-76,3
-56.83,5.17e-76,3
-56.84,0.852581908,3
-56.86,0.847493386,3
-56.84,1.37e-76,3
-56.83,0.835838501,3
-56.83,4.46e-77,3
-56.85,1.07e-77,3
-56.89,0.803247449,3
-56.93,0.791863184,3
-57.0,9.360000000000001e-79,3
-57.07,0.767755046,3
-57.15,1.36e-79,3
-57.21,2e-80,3
-57.26,2.41e-81,3
-57.32,0.673059098,3
-57.39,0.653979238,3
-57.45,9.7e-83,3
-57.52,0.612355375,3
-57.59,9.729999999999999e-84,3
-57.66,1.62e-84,3
-57.69,3.65e-85,3
-57.72,0.511431714,3
-57.76,0.497348639,3
-57.8,6.77e-86,3
-57.83,0.477116226,3
-57.87,2.78e-86,3
-57.89,1.39e-86,3
-57.89,0.444584131,3
-57.9,0.436441617,3
-57.92,5.2e-87,3
-57.95,0.424234944,3
-57.99,3.18e-87,3
-58.03,1.94e-87,3
-58.09,1.45e-87,3
-58.14,0.395848284,3
-58.2,0.393828737,3
-58.27,8.86e-88,3
-58.35,0.385764893,3
-58.42,7.28e-88,3
-58.51,5.99e-88,3
-58.6,5.43e-88,3
-58.69,0.37371838,3
-58.79,0.369717821,3
-58.88,4.4600000000000003e-88,3
-58.98,0.367720598,3
-59.09,4.04e-88,3
-59.2,3.67e-88,3
-59.3,0.361741829,3
-59.42,0.359753395,3
-59.53,3.32e-88,3
-59.64,0.357767298,3
-59.76,3.32e-88,3
-59.86,3.01e-88,3
-59.95,3.01e-88,3
-60.03,0.351823595,3
-60.1,0.34984741,3
-60.17,2.7300000000000003e-88,3
-60.23,0.347873842,3
-60.28,2.7300000000000003e-88,3
-60.33,2.7300000000000003e-88,3
-60.38,0.345902947,3
-60.42,0.345902947,3
-60.46,2.7300000000000003e-88,3
-60.5,0.34393478,3
-60.53,3.01e-88,3
-60.56,3.01e-88,3
-60.59,3.01e-88,3
-60.62,0.34393478,3
-60.64,0.34393478,3
-60.67,3.67e-88,3
-60.69,0.34393478,3
-60.71,3.67e-88,3
-60.73,4.04e-88,3
-60.75,0.34393478,3
-60.76,0.34393478,3
-60.78,4.4600000000000003e-88,3
-60.8,0.34393478,3
-60.81,4.9200000000000004e-88,3
-60.82,5.43e-88,3
-60.83,0.34393478,3
-60.84,0.34393478,3
-60.85,5.99e-88,3
-60.86,0.34393478,3
-60.86,6.6e-88,3
-60.88,7.28e-88,3
-60.89,8.03e-88,3
-60.89,0.345902947,3
-60.89,0.345902947,3
-60.91,8.86e-88,3
-60.91,0.34393478,3
-60.92,9.78e-88,3
-60.92,9.78e-88,3
-60.92,0.34393478,3
-60.93,0.34393478,3
-60.94,1.08e-87,3
-60.95,0.345902947,3
-60.95,1.31e-87,3
-60.95,1.45e-87,3
-60.96,0.345902947,3
-60.96,0.345902947,3
-60.97,1.6000000000000001e-87,3
-60.97,0.345902947,3
-60.98,1.76e-87,3
-60.98,1.94e-87,3
-60.98,1.94e-87,3
-60.99,0.345902947,3
-60.99,0.34393478,3
-60.99,2.15e-87,3
-60.99,0.345902947,3
-60.99,2.37e-87,3
-60.99,2.61e-87,3
-61.0,0.34393478,3
-61.0,0.34393478,3
-60.99,2.88e-87,3
-60.99,0.34393478,3
-61.0,3.18e-87,3
-60.99,3.18e-87,3
-61.0,0.345902947,3
-61.0,0.341969398,3
-61.0,3.18e-87,3
-60.99,0.340006854,3
-60.99,3.51e-87,3
-60.99,3.18e-87,3
-60.99,0.338047206,3
-60.99,0.338047206,3
-60.99,3.87e-87,3
-60.99,0.340006854,3
-60.99,4.27e-87,3
-60.99,4.71e-87,3
-60.99,0.340006854,3
-60.99,0.340006854,3
-60.99,5.2e-87,3
-60.99,0.340006854,3
-60.99,5.74e-87,3
-60.98,6.33e-87,3
-60.98,0.340006854,3
-60.98,0.340006854,3
-60.98,7.71e-87,3
-60.99,0.340006854,3
-60.99,8.51e-87,3
-60.99,9.39e-87,3
-60.99,1.04e-86,3
-60.99,0.341969398,3
-60.99,0.341969398,3
-60.99,1.14e-86,3
-60.99,0.341969398,3
-60.99,1.2600000000000001e-86,3
-60.99,1.2600000000000001e-86,3
-60.99,0.338047206,3
-60.98,0.338047206,3
-60.98,1.39e-86,3
-60.99,0.340006854,3
-60.99,1.5400000000000001e-86,3
-60.98,1.7e-86,3
-60.98,0.338047206,3
-60.98,0.338047206,3
-60.98,1.8700000000000002e-86,3
-60.98,0.338047206,3
-60.99,2.0700000000000002e-86,3
-60.99,0.338047206,3
-60.99,0.338047206,3
-60.99,2.28e-86,3
-60.99,0.338047206,3
-60.99,2.5200000000000003e-86,3
-60.99,2.5200000000000003e-86,3
-60.99,0.338047206,3
-60.99,0.336090507,3
-60.99,3.07e-86,3
-60.99,0.338047206,3
-60.99,3.39e-86,3
-60.99,3.39e-86,3
-60.99,0.336090507,3
-60.99,0.336090507,3
-60.99,4.13e-86,3
-61.0,0.336090507,3
-61.01,4.13e-86,3
-61.01,4.56e-86,3
-61.0,0.336090507,3
-61.02,0.336090507,3
-61.03,5.56e-86,3
-61.02,0.336090507,3
-61.02,6.1300000000000004e-86,3
-61.02,7.480000000000001e-86,3
-61.02,0.338047206,3
-61.02,0.338047206,3
-61.01,8.250000000000001e-86,3
-61.01,0.338047206,3
-61.01,9.110000000000001e-86,3
-61.01,1.01e-85,3
-61.01,0.338047206,3
-61.01,0.340006854,3
-61.01,1.23e-85,3
-61.02,0.340006854,3
-61.02,1.4900000000000002e-85,3
-61.02,0.340006854,3
-61.01,0.340006854,3
-61.01,1.6500000000000001e-85,3
-61.01,0.340006854,3
-61.01,1.82e-85,3
-61.01,2.0100000000000002e-85,3
-61.01,0.340006854,3
-61.0,0.340006854,3
-61.0,2.2200000000000002e-85,3
-61.0,0.340006854,3
-61.0,2.45e-85,3
-61.01,2.71e-85,3
-61.01,0.338047206,3
-61.01,0.338047206,3
-61.01,2.99e-85,3
-61.02,0.340006854,3
-61.02,3.3000000000000003e-85,3
-61.02,0.340006854,3
-61.02,0.340006854,3
-61.02,4.0300000000000003e-85,3
-61.02,0.340006854,3
-61.02,4.4500000000000003e-85,3
-61.02,4.91e-85,3
-61.02,0.340006854,3
-61.02,0.340006854,3
-61.02,5.43e-85,3
-61.02,0.338047206,3
-61.02,5.99e-85,3
-61.02,0.340006854,3
-61.02,0.340006854,3
-61.02,7.31e-85,3
-61.02,0.338047206,3
-61.03,8.08e-85,3
-61.03,8.08e-85,3
-61.03,0.338047206,3
-61.03,0.338047206,3
-61.03,9.85e-85,3
-61.03,0.338047206,3
-61.03,9.85e-85,3
-61.03,1.09e-84,3
-61.03,0.336090507,3
-61.03,0.336090507,3
-61.03,1.2e-84,3
-61.03,0.334136812,3
-61.03,1.2e-84,3
-61.04,0.332186177,3
-61.04,0.332186177,3
-61.04,1.2e-84,3
-61.04,0.330238656,3
-61.03,1.33e-84,3
-61.03,0.328294303,3
-61.03,0.328294303,3
-61.03,1.33e-84,3
-61.03,0.326353174,3
-61.03,1.47e-84,3
-61.02,1.62e-84,3
-61.02,0.328294303,3
-61.02,0.328294303,3
-61.02,1.98e-84,3
-61.02,0.328294303,3
-61.02,2.18e-84,3
-61.02,0.328294303,3
-61.02,0.328294303,3
-61.02,2.66e-84,3
-61.02,0.330238656,3
-61.01,2.94e-84,3
-61.01,3.25e-84,3
-61.01,0.328294303,3
-61.01,0.328294303,3
-61.01,3.97e-84,3
-61.01,0.328294303,3
-61.01,3.97e-84,3
-61.01,0.328294303,3
-61.01,0.328294303,3
-61.01,4.38e-84,3
-61.01,0.328294303,3
-61.01,4.84e-84,3
-61.02,0.326353174,3
-61.02,0.326353174,3
-61.02,5.35e-84,3
-61.02,0.326353174,3
-61.02,5.35e-84,3
-61.02,0.326353174,3
-61.02,0.326353174,3
-61.02,6.53e-84,3
-61.02,0.326353174,3
-61.02,7.22e-84,3
-61.01,7.9699999999999995e-84,3
-61.01,0.326353174,3
-61.01,0.324415321,3
-61.01,9.729999999999999e-84,3
-61.01,0.326353174,3
-61.01,9.729999999999999e-84,3
-61.01,0.324415321,3
-61.02,0.324415321,3
-61.01,1.19e-83,3
-61.02,0.324415321,3
-61.02,1.19e-83,3
-61.02,0.324415321,3
-61.02,0.324415321,3
-61.02,1.45e-83,3
-61.02,0.324415321,3
-61.02,1.6e-83,3
-61.02,0.324415321,3
-61.02,0.324415321,3
-61.02,1.77e-83,3
-61.02,0.324415321,3
-61.02,2.16e-83,3
-61.02,0.324415321,3
-61.02,0.324415321,3
-61.03,2.39e-83,3
-61.03,0.324415321,3
-61.03,2.39e-83,3
-61.03,2.16e-83,3
-61.04,0.314777103,3
-61.04,0.307130985,3
-61.04,8.81e-84,3
-61.05,0.29389894,3
-61.05,3.97e-84,3
-61.05,0.275354648,3
-61.06,0.264448768,3
-61.06,8.92e-85,3
-61.07,0.244924015,3
-61.07,2.99e-85,3
-61.07,0.221031358,3
-61.08,0.209518211,3
-61.08,4.13e-86,3
-61.08,0.185888746,3
-61.07,9.39e-87,3
-61.07,0.162340342,3
-61.07,0.151236375,3
-61.07,9.78e-88,3
-61.08,0.130410563,3
-61.07,2.04e-88,3
-61.07,0.110336262,3
-61.07,0.100568994,3
-61.07,1.96e-89,3
-61.07,0.083728969,3
-61.06,4.129999999999999e-90,3
-61.07,0.068943854,3
-61.07,0.062672911,3
-61.06,4.04e-91,3
-61.07,0.050738648,3
-61.07,8.62e-92,3
-61.07,0.040586348,3
-61.07,0.035882107,3
-61.07,8.6e-93,3
-61.07,0.028158432,3
-61.07,1.8599999999999999e-93,3
-61.08,0.022150085,3
-61.08,0.019558671,3
-61.08,1.8899999999999998e-94,3
-61.08,0.014865042,3
-61.08,4.57e-95,3
-61.08,0.011336612,3
-61.09,0.009853523,3
-61.09,5.72e-96,3
-61.08,0.007510398,3
-61.08,1.4e-96,3
-61.08,0.005550972,3
-61.08,0.004842946,3
-61.09,1.96e-97,3
-61.09,0.003510991,3
-61.08,4.84e-98,3
-61.09,0.002564757,3
-61.09,0.002205831,3
-61.08,6.8900000000000006e-99,3
-61.09,0.001582319,3
-61.09,1.89e-99,3
-61.09,0.001120764,3
-61.09,0.000949966,3
-61.09,3.01e-100,3
-61.09,0.000676712,3
-61.09,9.14e-101,3
-61.09,0.00047656,3
-61.09,0.000398184,3
-61.09,1.6199999999999998e-101,3
-61.09,0.000275545,3
-61.09,5.43e-102,3
-61.09,0.000204622,3
-61.09,0.000178298,3
-61.09,1.67e-102,3
-61.09,0.000142584,3
-61.09,9.74e-103,3
-61.09,0.000120264,3
-61.09,0.000113573,3
-61.09,6.2e-103,3
-61.09,0.00010418,3
-61.09,5.670000000000001e-103,3
-61.1,0.000101212,3
-61.12,0.000101212,3
-61.15,6.2e-103,3
-61.18,0.000101212,3
-61.22,6.79e-103,3
-61.26,0.000101212,3
-61.3,0.000101212,3
-61.35,7.430000000000001e-103,3
-61.41,0.000101212,3
-61.47,8.130000000000001e-103,3
-61.53,0.000101212,3
-61.59,9.83e-05,3
-61.66,8.130000000000001e-103,3
-61.73,9.83e-05,3
-61.8,8.900000000000001e-103,3
-61.88,9.83e-05,3
-61.96,9.83e-05,3
-62.04,9.74e-103,3
-62.12,9.83e-05,3
-62.2,1.07e-102,3
-62.29,9.83e-05,3
-62.37,9.55e-05,3
-62.45,1.17e-102,3
-62.54,9.55e-05,3
-62.63,1.28e-102,3
-62.71,9.55e-05,3
-62.79,9.55e-05,3
-62.88,1.4e-102,3
-62.96,9.55e-05,3
-63.05,1.53e-102,3
-63.14,9.55e-05,3
-63.22,9.55e-05,3
-63.3,1.67e-102,3
-63.39,9.55e-05,3
-63.47,1.83e-102,3
-63.56,9.55e-05,3
-63.64,9.28e-05,3
-63.72,2.01e-102,3
-63.81,9.28e-05,3
-63.89,2.01e-102,3
-63.97,9.28e-05,3
-64.05,9.28e-05,3
-64.13,2.2e-102,3
-64.21,9.28e-05,3
-64.29,2.4e-102,3
-64.37,9.28e-05,3
-64.44,9.01e-05,3
-64.52,2.63e-102,3
-64.59,9.01e-05,3
-64.67,2.88e-102,3
-64.75,9.01e-05,3
-64.82,9.01e-05,3
-64.9,9.01e-05,3
-64.97,9.01e-05,3
-65.05,9.01e-05,3
-65.12,9.01e-05,3
-65.2,9.01e-05,3
-65.27,9.01e-05,3
-65.34,9.01e-05,3
-65.41,9.01e-05,3
-65.48,9.01e-05,3
-65.55,9.01e-05,3
-65.62,9.01e-05,3
-65.69,9.01e-05,3
-65.76,9.01e-05,3
-65.83,9.01e-05,3
-65.89,9.01e-05,3
-65.94,9.01e-05,3
-65.99,9.01e-05,3
-66.03,9.01e-05,3
-66.07,9.01e-05,3
-66.1,9.01e-05,3
-66.13,9.01e-05,3
-66.15,9.01e-05,3
-66.17,9.01e-05,3
-66.18,9.01e-05,3
-66.19,9.01e-05,3
-66.19,9.28e-05,3
-66.19,9.01e-05,3
-66.19,9.28e-05,3
-66.19,9.28e-05,3
-66.19,9.28e-05,3
-66.19,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.19,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.01e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.2,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.21,9.28e-05,3
-66.22,9.28e-05,3
-66.22,9.28e-05,3
-66.22,9.28e-05,3
-66.22,9.55e-05,3
-66.22,9.55e-05,3
-66.22,9.55e-05,3
-66.22,9.55e-05,3
-66.22,9.55e-05,3
-66.22,9.55e-05,3
-66.23,9.55e-05,3
-66.22,9.55e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.23,9.83e-05,3
-66.24,9.83e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-66.23,9.55e-05,3
-48.38,0.999999895,2
-49.14,0.999999465,2
-49.92,0.999997415,2
-50.69,0.999988835,2
-51.46,0.999958016,2
-52.2,0.999858443,2
-52.93,0.999585738,2
-53.62,0.998900546,2
-54.31,0.997421527,2
-54.98,0.994386385,2
-55.62,0.988580487,2
-56.24,0.978380934,2
-56.84,0.961995734,2
-57.42,0.937005912,2
-57.98,0.901133506,2
-58.53,0.852581908,2
-59.0,0.790570729,2
-59.45,0.722077908,2
-59.88,0.64867906,2
-60.27,0.568692586,2
-60.59,0.489269509,2
-60.83,0.424234944,2
-60.95,0.375721604,2
-61.03,0.351823595,2
-61.08,0.338047206,2
-61.15,0.326353174,2
-61.22,0.312860043,2
-61.28,0.299545818,2
-61.35,0.288289592,2
-61.43,0.275354648,2
-61.51,0.260852543,2
-61.59,0.246672699,2
-61.64,0.234547435,2
-61.7,0.224375222,2
-61.74,0.214415727,2
-61.77,0.20789812,2
-61.8,0.203075554,2
-61.81,0.199892256,2
-61.81,0.196734647,2
-61.81,0.196734647,2
-61.81,0.196734647,2
-61.82,0.196734647,2
-61.82,0.195165552,2
-61.83,0.195165552,2
-61.85,0.193602969,2
-61.87,0.192046928,2
-61.92,0.187418339,2
-61.97,0.18134015,2
-62.05,0.172426041,2
-62.14,0.160927529,2
-62.24,0.148531767,2
-62.33,0.135442397,2
-62.42,0.124285704,2
-62.5,0.114868302,2
-62.56,0.105921885,2
-62.63,0.098479048,2
-62.69,0.091393525,2
-62.75,0.085602105,2
-62.81,0.080068021,2
-62.86,0.075650495,2
-62.9,0.071407202,2
-62.95,0.067335705,2
-62.99,0.063433339,2
-63.04,0.060431289,2
-63.07,0.05753407,2
-63.11,0.054740031,2
-63.14,0.05204745,2
-63.17,0.050093519,2
-63.2,0.04819487,2
-63.23,0.046350704,2
-63.26,0.044560202,2
-63.29,0.042822531,2
-63.31,0.041136842,2
-63.33,0.040041501,2
-63.36,0.03896862,2
-63.38,0.037400837,2
-63.4,0.036382956,2
-63.42,0.035386608,2
-63.44,0.034411524,2
-63.46,0.033457435,2
-63.48,0.032524068,2
-63.49,0.032065069,2
-63.51,0.031162271,2
-63.52,0.030279507,2
-63.54,0.029845552,2
-63.55,0.029416502,2
-63.56,0.028572977,2
-63.57,0.028158432,2
-63.58,0.027748654,2
-63.59,0.027343606,2
-63.61,0.026943254,2
-63.61,0.026547563,2
-63.62,0.026156498,2
-63.63,0.025770024,2
-63.64,0.025388106,2
-63.65,0.025010708,2
-63.66,0.024637797,2
-63.67,0.024269337,2
-63.68,0.023905292,2
-63.69,0.023545629,2
-63.69,0.023190311,2
-63.7,0.023190311,2
-63.71,0.022839305,2
-63.72,0.022492574,2
-63.72,0.022492574,2
-63.72,0.022150085,2
-63.73,0.022150085,2
-63.73,0.021811802,2
-63.74,0.021811802,2
-63.74,0.021811802,2
